
🎸DJ热,#genre#
CHC家庭影院,http://58.34.204.67:9901/tsfile/live/1001_1.m3u8#http://171.108.239.90:8181/tsfile/live/1006_1.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1#http://117.148.179.157/PLTV/88888888/224/3221231799/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221231799/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8
CHC动作电影,http://58.34.204.67:9901/tsfile/live/1005_1.m3u8#http://171.108.239.90:8181/tsfile/live/1007_1.m3u8#http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓动画(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
新视觉HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/xsjhd/2300000/mnf.m3u8?sign=1652235852-5dd0ef626375f5bf042f67c56b9a4aee
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
中国党员教育,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
新华中文,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
新华英语,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
CNC,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
🎬杂烩,#genre#
女神上海,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
🇨🇳•斗鱼,#genre#
【RM-轮播】轮播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/7298973
【RM-点播】点播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/131977
✨神乐✨华语电影沉腾周星驰,http://epg.112114.xyz/douyu/85894
【2个好友正在看✨】想要从头再来的勇气。,http://epg.112114.xyz/douyu/6079455
【德善】这样胡同就是,用时间来造就朋友,http://epg.112114.xyz/douyu/8600645
九幽将军更新~直播间左下看当前内容,http://epg.112114.xyz/douyu/10650322
「橙记」「最热门港剧直播间」,http://epg.112114.xyz/douyu/4549169
❤️可乐❤️电影欧美传奇,http://epg.112114.xyz/douyu/20415
❤️怡宝❤️女朋友陪看,http://epg.112114.xyz/douyu/434971
UP主最新视频合集！,http://epg.112114.xyz/douyu/10074407
满嘴顺口溜想考研啊-+-,http://epg.112114.xyz/douyu/1274132
赛博战争,http://epg.112114.xyz/douyu/10919921
【法证】十个环境证据,比十个证人还管用,http://epg.112114.xyz/douyu/9019945
【小鸽剧看】华语热门剧,http://epg.112114.xyz/douyu/3928
国强四阿哥九子夺嫡,http://epg.112114.xyz/douyu/4944033
懒猫美食家点播,http://epg.112114.xyz/douyu/260322
【悍匪】技术学院,http://epg.112114.xyz/douyu/922564
【米陪看】60帧漫画真实电影人互动,http://epg.112114.xyz/douyu/6537888
【蓝翔】电视剧,http://epg.112114.xyz/douyu/7459925
【万合天宜】王大锤情怀上线,http://epg.112114.xyz/douyu/9220456
【特辑】鱼翅券派送中,http://epg.112114.xyz/douyu/3637778
正常开播,欢迎欢迎,http://epg.112114.xyz/douyu/319576
已经更新聊聊武侠与江湖,http://epg.112114.xyz/douyu/8986636
【雍正】人无伤虎意虎有吃人心,http://epg.112114.xyz/douyu/9650836
【邵氏影院】经典武侠动作老电影你懂的,http://epg.112114.xyz/douyu/4246519
【麓山迷踪】邪虐异染绝,http://epg.112114.xyz/douyu/4505431
【牛叔】N分钟带你看大片,http://epg.112114.xyz/douyu/2758565
【樊胜美】天下无不散宴席,除了你自己,http://epg.112114.xyz/douyu/3756989
【片片】片荒的时候看片片,http://epg.112114.xyz/douyu/4258555
【樱木花道灌篮】PP动漫精彩解说,http://epg.112114.xyz/douyu/9837291
走进“柯”学,西瓜讲柯南的案子~,http://epg.112114.xyz/douyu/9065082
【贝贝】军旅历史古装喜剧动作,http://epg.112114.xyz/douyu/431460
【周末电影】你很会打吗？,http://epg.112114.xyz/douyu/3637765
经典武侠解说,http://epg.112114.xyz/douyu/9649681
【恐怖影厅】胆小勿入,http://epg.112114.xyz/douyu/3637726
开心锤子,开心快乐每一天！,http://epg.112114.xyz/douyu/9018297
【虫哥】魔性吐槽童年回忆,http://epg.112114.xyz/douyu/8915074
【体育】聊聊科比、乔丹传奇故事,http://epg.112114.xyz/douyu/8434598
斗鱼水友最爱看的电影都在这了,http://epg.112114.xyz/douyu/10240553
【粉丝】精彩故事,解说连看,http://epg.112114.xyz/douyu/3508304
【洗碗君】解说爷青回！,http://epg.112114.xyz/douyu/9446706
【片】最专业的故事解说,http://epg.112114.xyz/douyu/9338839
你好.我叫牛奶,http://epg.112114.xyz/douyu/7494871
朔迷离的箱子里隐藏着什幺？,http://epg.112114.xyz/douyu/610972
✨周星驰✨星爷华语成龙电影神乐,http://epg.112114.xyz/douyu/122402
【自练习椁】大道龙行有飘忽隐现是龙身,http://epg.112114.xyz/douyu/9292503
【庆帝】云淡风轻正闲处,鲜衣怒马少年时,http://epg.112114.xyz/douyu/7489563
【蓝翔】弹幕天团、下饭神剧,http://epg.112114.xyz/douyu/276200
互联网电阻,http://epg.112114.xyz/douyu/10102281
【龙门】天山勾地火,宝塔镇蛇妖,http://epg.112114.xyz/douyu/9650860
【漫威】漫威主线剧情最佳观影顺序,http://epg.112114.xyz/douyu/6140589
【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428
【刘德华】庆祝华仔出道40周年,http://epg.112114.xyz/douyu/2516864
【喜剧】经典喜剧专场,http://epg.112114.xyz/douyu/9650887
祝腿腿儿生日快乐吖(*ˉ︶ˉ*),http://epg.112114.xyz/douyu/9461178
周扒片深入解说,http://epg.112114.xyz/douyu/6434857
【悬疑】古今中外犯罪录,http://epg.112114.xyz/douyu/9171887
宇宙的尽头是什幺？,http://epg.112114.xyz/douyu/9456028
我不懂dota2的直播间,http://epg.112114.xyz/douyu/7620081
✨贝爷影厅✨经典故事场景灾难巨兽,http://epg.112114.xyz/douyu/252802
【韦小宝】春辞小院离影,夜受轻衫漠香,http://epg.112114.xyz/douyu/7473576
【枪战】枪神在此,无敌,http://epg.112114.xyz/douyu/10240510
都市/喜剧大片天天看,http://epg.112114.xyz/douyu/10240539
【悬疑】午夜惊惊乐园,点上关注带你探险！,http://epg.112114.xyz/douyu/9075333
【康熙】张国立在线扫H恶除,http://epg.112114.xyz/douyu/7550220
【小宇搞笑舞】60帧动作喜剧电影,http://epg.112114.xyz/douyu/323876
【霍格沃茨】巨大引发嫉妒,嫉妒导致怨毒,http://epg.112114.xyz/douyu/8814650
【1900电影剧室】经典电影,http://epg.112114.xyz/douyu/7796193
✨贝爷MAX厅✨童话电影经典喜剧,http://epg.112114.xyz/douyu/4332
【红雷】电视剧精讲,http://epg.112114.xyz/douyu/9650131
【悬疑】都市猎奇传说、恐怖故事,http://epg.112114.xyz/douyu/2337939
【Liz陪看】栗子回来啦~,http://epg.112114.xyz/douyu/7254536
下一集看再见,搞笑解说就文西与阿漆,http://epg.112114.xyz/douyu/8737695
漫威迷集,http://epg.112114.xyz/douyu/1713615
【速看】深入了解各种冷门佳作！,http://epg.112114.xyz/douyu/8850682
小时候的记忆~,http://epg.112114.xyz/douyu/7280583
【林正英】凌晨女鬼弹幕护体,http://epg.112114.xyz/douyu/218859
美剧解说不断的精彩,http://epg.112114.xyz/douyu/9643264
【朱棣】笑天下可笑之人,http://epg.112114.xyz/douyu/308752
【番号】入万军丛中,取上将头颅,http://epg.112114.xyz/douyu/8157860
❤️奶丧尸鬼片灾难昆虫恐怖❤️,http://epg.112114.xyz/douyu/263824
【屠龙】凛冬将至,夜王之争,http://epg.112114.xyz/douyu/8945323
已经更新了！星君带你看大片,http://epg.112114.xyz/douyu/8014467
【逃出监狱】兄弟情,是真的,http://epg.112114.xyz/douyu/7575350
✨曾小贤✨胡一菲✨第三季✨第一季✨,http://epg.112114.xyz/douyu/2838296
港片破案~,http://epg.112114.xyz/douyu/6733135
【大秦】秦人不暇自哀,而后人哀之,http://epg.112114.xyz/douyu/1584198
【美食】舌尖上的火锅,美食不可辜负,http://epg.112114.xyz/douyu/9650849
【宋江】梁园虽好不是久恋之家,http://epg.112114.xyz/douyu/3758762
【恐怖】经典恐怖鬼怪剧场,http://epg.112114.xyz/douyu/1165374
【使徒】做兄弟在心里,http://epg.112114.xyz/douyu/7810803
生物全部进化成顶级美食,少年化身成恶魔,http://epg.112114.xyz/douyu/9391292
小时候的经典又来了,http://epg.112114.xyz/douyu/6497736
荒野求生剧情小天地,http://epg.112114.xyz/douyu/9661369
杀死燕双鹰,活捉狄仁杰！,http://epg.112114.xyz/douyu/3439096
【刘德华】24小时不停看,http://epg.112114.xyz/douyu/8985415
【步惊云】金鳞岂是池中物,一遇风云便化龙,http://epg.112114.xyz/douyu/9290755
【变种人】除掉任何我们的人,http://epg.112114.xyz/douyu/9651304
❤️曾小贤❤️胡一菲,http://epg.112114.xyz/douyu/6863367
【隋唐】与君共饮盏中酒,几人哀伤几人愁,http://epg.112114.xyz/douyu/7552568
反手一个好家伙,http://epg.112114.xyz/douyu/7270927
不要忘记关注哦,http://epg.112114.xyz/douyu/9038894
音乐MV点播（万首曲库）,http://epg.112114.xyz/douyu/3870925
❤️小饼❤️一个神秘的电影直播间,http://epg.112114.xyz/douyu/1735337
❤️冰冰❤️恐怖/经典/搞笑喜剧你一起,http://epg.112114.xyz/douyu/74374
钱债易还情债难偿！,http://epg.112114.xyz/douyu/8595134
粤语电影⭐周驰林正英经典喜剧白话,http://epg.112114.xyz/douyu/6566671
【凌儿️】港剧️破案️,http://epg.112114.xyz/douyu/1377142
【吕不韦】智可以微谋仁可以托财,http://epg.112114.xyz/douyu/8366759
❤️小U❤️丧尸鬼片恐怖恐怖电影,http://epg.112114.xyz/douyu/96577
很高兴认识你7305938,http://epg.112114.xyz/douyu/7305938
【冤案】夫斯乃上蔡布衣,闾巷之黔首,http://epg.112114.xyz/douyu/6706214
sSs女团,缺技术妹妹,缺大气！,http://epg.112114.xyz/douyu/4346416
【刑侦】饿不饿,要不要下一碗面吃呀,http://epg.112114.xyz/douyu/138959
❤️杭州❤六月的每一天都气满满！,http://epg.112114.xyz/douyu/4396972
⭐胡一菲⭐：曾小贤？,http://epg.112114.xyz/douyu/9586235
【吐槽】吐槽一下,快乐一天,http://epg.112114.xyz/douyu/9236042
【鉴证】刑侦破案,线索追凶,http://epg.112114.xyz/douyu/8323493
【更新】最全斗牌、麻将剧集解说,http://epg.112114.xyz/douyu/9559158
狄仁杰：想听我的故事吗,http://epg.112114.xyz/douyu/674441
⭐圆子⭐今天聊天局,http://epg.112114.xyz/douyu/6566658
【瑶瑶】童年抱鬼片恐怖惊槲,http://epg.112114.xyz/douyu/2935323
【邦德】再帮我一个忙,让我消失,http://epg.112114.xyz/douyu/9292499
【笑场】喜剧电影专场,http://epg.112114.xyz/douyu/9292492
✨曾小贤✨胡一菲✨第一季✨第三季✨,http://epg.112114.xyz/douyu/5062195
♥️周高清伦♥️MV演唱会杰电影视频,http://epg.112114.xyz/douyu/7537296
【声音女团】Kpop女团点播直播,http://epg.112114.xyz/douyu329667
【天子】愁在秋日里落花逐水流,http://epg.112114.xyz/douyu/7133423
【贝爷影厅】欧美日韩国产2号厅,http://epg.112114.xyz/douyu/36337
【老白和小粉】化学攻击最为致命,http://epg.112114.xyz/douyu/755832
晓妞动漫花园o(∩_∩)o,http://epg.112114.xyz/douyu/426517
【香港赌片】喜剧、黑、动作、武侠、经典,http://epg.112114.xyz/douyu/315457
保级谢谢,http://epg.112114.xyz/douyu/8861179
【s1134】经典故事情节灾难,http://epg.112114.xyz/douyu/248753
迷小雅最新爽剧解说,http://epg.112114.xyz/douyu/9639225
斗鱼音乐MV频道,http://epg.112114.xyz/douyu/3186217
探探头-超清去片片尾,http://epg.112114.xyz/douyu/6648727
芳芳说故事每日更新,http://epg.112114.xyz/douyu/9401905
【恐怖电影】鬼片悲剧丧尸片,http://epg.112114.xyz/douyu/310926
元芳到底看不看,http://epg.112114.xyz/douyu/6027991
【吐槽】疯狂吐槽辣眼雷剧,http://epg.112114.xyz/douyu/9026377
鼎香楼的故事,http://epg.112114.xyz/douyu/299854
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
长工带你一起来追剧,http://epg.112114.xyz/douyu/8869614
快进贱丶许一三多,http://epg.112114.xyz/douyu/7517784
刘哔讲电影,东北话解说嘎嘎强,http://epg.112114.xyz/douyu/2632223
〖师落〗大秦男儿勿忘东出,http://epg.112114.xyz/douyu/6582435
新区无条件发30个648真冲秒榜..*6,http://epg.112114.xyz/douyu/10875070
三国直播间,http://epg.112114.xyz/douyu/6546908
【绅士日常】,http://epg.112114.xyz/douyu/8759139
周末剧场,http://epg.112114.xyz/douyu/7476264
早上醒脑！T-ARA根本停不下来！,http://epg.112114.xyz/douyu/17732
最新奇幻电影解说-宇宙无敌韩三金,http://epg.112114.xyz/douyu/3194372
【鬼兄奇谈】午夜故事,提神醒脑,清凉凉,http://epg.112114.xyz/douyu/8722254
✨动漫✨热血木叶忍者草帽路飞青春,http://epg.112114.xyz/douyu/206858
【恐怖电影】林正英凌晨鬼片,http://epg.112114.xyz/douyu/9275635
超清港剧直播间,http://epg.112114.xyz/douyu/223521
【话事人】粤语【周星驰】【林正英】,http://epg.112114.xyz/douyu/5033502
【粤语电影】吴孟达叔周星驰经典,http://epg.112114.xyz/douyu/1226741
【超清1】上海港剧天地,http://epg.112114.xyz/douyu/4290711
【老王】电影看不停,http://epg.112114.xyz/douyu/9687733
明星与大明星直播间,http://epg.112114.xyz/douyu/2250349
【搞笑】下饭神童年回忆,http://epg.112114.xyz/douyu/5422706
经典美剧解说,悬疑故事惊槃,http://epg.112114.xyz/douyu/9123570
女汉子还是女神,看看她讲的电影就知道了,http://epg.112114.xyz/douyu/9395966
各种剧集、连续全解说,http://epg.112114.xyz/douyu/1979257
长片短解,精彩的电影有,http://epg.112114.xyz/douyu/9410946
❤️奶瓶❤️金庸武侠剧,http://epg.112114.xyz/douyu/7644931
漫威与DC,精彩有声漫画,http://epg.112114.xyz/douyu/1952680
【经典武侠】时代的记忆！,http://epg.112114.xyz/douyu/9649701
金庸武侠、古装神剧,http://epg.112114.xyz/douyu/338759
燃爆全网的动作大片都在这里！！！！！！！,http://epg.112114.xyz/douyu/9614847
【南柯名称】类人,智能四分之一84.http://xyz/1122/644910
【大蓝雀】最新神剧爆笑解说,http://epg.112114.xyz/douyu/8656759
【神剧】【燕双鹰】【狄仁杰】,http://epg.112114.xyz/douyu/5875025
【于葛贤格】最会讲电影的贤于来啦,http://epg.112114.xyz/douyu/9461990
一个只讲恐怖电影的电影解说,http://epg.112114.xyz/douyu/8415464
【刘华强】你这呱保熟吗,http://epg.112114.xyz/douyu/2726977
【经典巨制】欧美大片,http://epg.112114.xyz/douyu/2793084
【奥雷】带你看遍奇葩老电影,http://epg.112114.xyz/douyu/1224356
【松轩】速看大片,体味人生,http://epg.112114.xyz/douyu/1524969
全程高能,爆笑如雷,http://epg.112114.xyz/douyu/9638983
有温度的篮球厂牌,http://epg.112114.xyz/douyu/9367541
带你体验宇宙时空之旅,http://epg.112114.xyz/douyu/9439712
范闲、王启年、陈萍~,http://epg.112114.xyz/douyu/5908256
贰哥带你看电影,http://epg.112114.xyz/douyu/9338867
带你看没时间看的电影,http://epg.112114.xyz/douyu/9375743
【犯罪】【真实案件】【刑侦】,http://epg.112114.xyz/douyu/10019937
老刘带你看大片,http://epg.112114.xyz/douyu/3985805
【谁语谁说】精彩电影解说,http://epg.112114.xyz/douyu/8705754
【综艺喜剧影视综艺解说时间到了！,http://epg.112114.xyz/douyu/8657920
【胥渡吧】经典搞笑神配音~,http://epg.112114.xyz/douyu/2040822
最好看的篮球漫画,http://epg.112114.xyz/douyu/9401305
【一目十影】温情解说经典电影,http://epg.112114.xyz/douyu/3643605
俗哥看电影的直播间,http://epg.112114.xyz/douyu/2161818
口音贼重的解说直播间,http://epg.112114.xyz/douyu/9734098
我只担心一件事,我配不上所怕的版权,我http://epg.112114.xyz/douyu/8344251
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【史君观影】国产刑侦太剧情了,http://epg.112114.xyz/douyu/9644669
原创惊槃恐怖动画,http://epg.112114.xyz/douyu/9312460
看遍世界各地的剧情,http://epg.112114.xyz/douyu/8834003
【倍速播放】快乐会加倍！,http://epg.112114.xyz/douyu/4105989
【看电影没】深入讲解电影,http://epg.112114.xyz/douyu/9562616
清汤寡水之谜,http://epg.112114.xyz/douyu/3980787
看一只熊解说电影,http://epg.112114.xyz/douyu/9386057
新鲜影剧说,好看的电影、电视剧都在我这里,http://epg.112114.xyz/douyu/421222
【悬疑烧脑解说】你值得拥有,http://epg.112114.xyz/douyu/8790357
电影的直播间,http://epg.112114.xyz/douyu/9544628
【阿木】解读高分电影,http://epg.112114.xyz/douyu/532050
指缝君看大片,http://epg.112114.xyz/douyu/9647834
祝晓晗的直播间,http://epg.112114.xyz/douyu/9575293
【鸡哥】一个就是一个人生,http://epg.112114.xyz/douyu/5067952
超美竹公子谈话书,http://epg.112114.xyz/douyu/8887432
【蓝星人】谜团的神秘未解团,http://epg.112114.xyz/douyu/9431727
二次元fans鹿鹿~鹿鹿陪你看动漫！,http://epg.112114.xyz/douyu/8661526
每日深度解说经典电影。每天惊奇不断,http://epg.112114.xyz/douyu/8758482
【恐怖电影】小岛理解下的恐怖电影,http://epg.112114.xyz/douyu/9390955
鹏友说电影、一起看电影,http://epg.112114.xyz/douyu/9445244
新主播~进来看甜妹,http://epg.112114.xyz/douyu/9915531
【超清3】人气港天地,http://epg.112114.xyz/douyu/5261342
电影冷知识的直播间,http://epg.112114.xyz/douyu/9660835
是天才还是穿越,http://epg.112114.xyz/douyu/8662915
来呀官人,都是你的梦,http://epg.112114.xyz/douyu/9986305
♥卡面来打♥,http://epg.112114.xyz/douyu/1218414
【娜娜酱】带你一起看动漫,http://epg.112114.xyz/douyu/9445557
秀侃才娱乐,http://epg.112114.xyz/douyu/9382873
范闲4K超清、下饭神剧,http://epg.112114.xyz/douyu/9633542
小姐姐小乔讲电影,http://epg.112114.xyz/douyu/8413908
挖沟连彭沟长的直播间,http://epg.112114.xyz/douyu/8413092
菠萝说电影,http://epg.112114.xyz/douyu/3714736
【苏八拉西】快乐搞笑吐槽电影,http://epg.112114.xyz/douyu/97643
新版Q版进游发4000真冲新区秒榜.1,http://epg.112114.xyz/douyu/10875064
珞珞说电影,http://epg.112114.xyz/douyu/3718888
晓麦带你看电影453963,http://epg.112114.xyz/douyu/453963
【崽崽】创意脑电影洞大开,http://epg.112114.xyz/douyu/8325511
小儛陪你聊电影,http://epg.112114.xyz/douyu/8362978
❤悬疑❤️恐怖❤️鬼片❤️凌晨❤️搞笑,http://epg.112114.xyz/douyu/5581257
猪侃弟电影,http://epg.112114.xyz/douyu/8862501
〖小瑟瑟西游房〗三部曲86版+续集+后传,http://epg.112114.xyz/douyu/5472438
【速看】码哥出品,必是精品！,http://epg.112114.xyz/douyu/8821892
爱电影更爱你！,http://epg.112114.xyz/douyu/549693
【吐槽】烂片的克星,老邪入驻啦,http://epg.112114.xyz/douyu/9222870
罗休休的爆笑校园,http://epg.112114.xyz/douyu/9403178
屁屁鸭和他的朋友们,http://epg.112114.xyz/douyu/9461930
进来知识涨,科普小短片,http://epg.112114.xyz/douyu/1732550
【超清2】热门港剧天地,http://epg.112114.xyz/douyu/5522351
人形自走变声器日配声优,http://epg.112114.xyz/douyu/8896100
经典超清剧情,http://epg.112114.xyz/douyu/9639508
将军侃片的直播间,http://epg.112114.xyz/douyu/8529736
张开嘴吃我安利啦,http://epg.112114.xyz/douyu/9184833
驴哥解说最奇葩的电影,http://epg.112114.xyz/douyu/5376478
【表妹】国产青春动画喜剧轮播,http://epg.112114.xyz/douyu/5423
吐槽什幺东西！都吐槽！,http://epg.112114.xyz/douyu/9540113
慵懒守夜女频漫画,http://epg.112114.xyz/douyu/8842108
腰子和伦巴,http://epg.112114.xyz/douyu/6899895
【六小龄童】你挑着担子,我牵着马,http://epg.112114.xyz/douyu/8953746
【粤语频道】电影点播,http://epg.112114.xyz/douyu/2466104
傲娇的超级赛亚人的直播间,http://epg.112114.xyz/douyu/4373285
机智帅气的一炫君的直播间,http://epg.112114.xyz/douyu/3705472
【高清喜剧电视剧】轮播♥,http://epg.112114.xyz/douyu/5429211
【经典】华堂留客看惊鸿,http://epg.112114.xyz/douyu/7314294
【果条】偶看,http://epg.112114.xyz/douyu/6785471
【漫漫60帧】爱情喜剧电影,http://epg.112114.xyz/douyu/5403257
✨✨✨蟹蟹！端午节快乐✨✨✨,http://epg.112114.xyz/douyu/7528160
江户川柯南,是一个蒸蛋。,http://epg.112114.xyz/douyu/5377297
全程爆笑,高能不止,http://epg.112114.xyz/douyu/505667
♥港剧动漫美剧❤️,http://epg.112114.xyz/douyu/6581531
【纪晓岚】莫说百无一用是书生,http://epg.112114.xyz/douyu/9071554
【神剧】上海神剧~~,http://epg.112114.xyz/douyu/3700024
小丽说电影每日更新,http://epg.112114.xyz/douyu/9368016
【回首往事】仨房间画面同步显示,http://epg.112114.xyz/douyu/1569773
楠楠电影,最会讲电影的人,http://epg.112114.xyz/douyu/9485398
迷励看许三多志⭐特种兵原版蓝光1,【http://epg..xyz/douyu/10348728】
老爹：还有一件事,http://epg.112114.xyz/douyu/7134757
成龙/李连杰/动作/武侠...,http://epg.112114.xyz/douyu/6763930
【关D】鲜闯儿要上山,展开神灵多包涵,http://epg.112114.xyz/douyu/8787737
【超级赛亚人】悟吉塔,http://epg.112114.xyz/douyu/7190773
【雍正康熙】帝王故事连连看,http://epg.112114.xyz/douyu/4808115
佛系--爆笑--剧集轮播-（史上最爆笑）,http://epg.112114.xyz/douyu/5689514
神探：带你走进箱子,http://epg.112114.xyz/douyu/3310454
悬疑烧脑影视大合集！,http://epg.112114.xyz/douyu/5354713
果子哥哥邓先森配音的直播间,http://epg.112114.xyz/douyu/9372950
小小故事馆（故事内容最初鹿的小说）,http://epg.112114.xyz/douyu/9442889
最爱贾萌萌,http://epg.112114.xyz/douyu/7253343
老司机扯电影的直播间,http://epg.112114.xyz/douyu/9447717
小姐姐别跑哦的直播间,http://epg.112114.xyz/douyu/8666258
锦书致南辞,http://epg.112114.xyz/douyu/2894528
郭云神奇的神奇解说,百万UP主的威力！,http://epg.112114.xyz/douyu/8694831
听我姐说,http://epg.112114.xyz/douyu/8830082
【史君说】史君说尽天下好剧,http://epg.112114.xyz/douyu/9419771
【草泥影院】每日解说欧美高分动画,http://epg.112114.xyz/douyu/9091049
草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925
【刘老师】每天爆笑解说不断,http://epg.112114.xyz/douyu/8317926
脑洞大到飞起,猜到结局算我输！！,http://epg.112114.xyz/douyu/8706084
动漫推荐官方直播间,http://epg.112114.xyz/douyu/5187099
传奇故事的博物馆,看不亏,http://epg.112114.xyz/douyu/9409723
全是恐怖片的解说直播间,http://epg.112114.xyz/douyu/9736161
玫瑰品叔评,http://epg.112114.xyz/douyu/8805720
冷冷冷！没有比这里更冷门的电影解说了,http://epg.112114.xyz/douyu/9666219
动漫女神儿每日更新,http://epg.112114.xyz/douyu/9439594
【猎人】动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883
沙雕日常不停笑,http://epg.112114.xyz/douyu/9516137
小姐姐详细解说动漫,http://epg.112114.xyz/douyu/9674566
这里有你想要的8871095,http://epg.112114.xyz/douyu/8871095
小美丽带你5分钟看一部精彩电影！,http://epg.112114.xyz/douyu/6725858
老人家-小熊猫君,http://epg.112114.xyz/douyu/753342
【我是阿树酱】不一样的影视解说,http://epg.112114.xyz/douyu/9486020
精彩电影,看就完事了,http://epg.112114.xyz/douyu/9486015
【米尼影院】电视剧,http://epg.112114.xyz/douyu/7642724
老骚的沙雕动漫解说,http://epg.112114.xyz/douyu/8833450
卡牌大师！花式切牌,有点东西,http://epg.112114.xyz/douyu/9388557
